TV_Ad_Spend_EUR,Digital_Ad_Spend_EUR,Print_Ad_Spend_EUR,Price_Discount_Percent,Store_Visits,Quarterly_Sales_EUR
140568.48309172195,76153.7601755892,184415.9129875992,3.8462338922818304,11819.088632250183,608777.7400418699
177633.96054238008,154154.78090105005,194394.65359413804,18.112909966250587,1986.6354915451602,774370.7958925673
349197.47999567905,176235.54245673786,50643.514898007474,16.46491291504683,10163.919228711766,856647.855909287
115173.03885067254,181960.51067166336,12956.596956964286,22.654077990503513,11619.236070436833,906559.5070023141
203553.02041982766,19990.313531560987,192943.75398998617,17.744908659074575,3838.151858022068,645900.4296051528
394512.7185320679,122435.72873624918,45803.3185176958,23.716457479232258,11285.33763211432,1157978.3639234977
217404.34531872754,161744.4467527578,109510.43934736354,18.824813682339435,13108.383055196087,1213164.2654752284
252899.91978992772,145486.45359913146,131546.66462250936,2.0251958987809875,8529.932975705224,570204.5955398718
65838.89307632302,249253.74366940386,120574.32184163254,20.683609999321355,3472.9236849658946,789853.8356066793
334009.50419259665,221038.2213424043,169964.52582773234,5.981884076350946,14116.64427397468,1134602.363152403
249162.8487961524,280666.50913978374,99351.02527971232,17.278450897017095,7364.854900216577,1140102.565056016
227125.84245725666,78777.52525370358,106812.70294909723,13.082635495137424,11583.256422121915,687607.6559173116
150250.2568342372,59521.758745722305,199804.8759782978,21.203913044592536,12330.755094539156,1026314.9304141266
135565.89983032996,72917.41919572468,114345.11503318866,2.4817106199543026,10388.360599533615,645716.5808346618
178468.4401893866,202067.70475012116,43561.205705109125,16.784723492820035,3125.0424867591146,509470.3855088683
278894.2910012627,86729.96806656562,37707.27082344676,8.40305450602123,13929.59062802962,986540.5949008327
352673.5998821665,204402.2506761133,174197.29780939603,7.443536938635514,12822.745044037536,1256558.088736466
213960.48824164423,209755.29841057005,75154.4510263834,4.599058052405517,9218.612610675966,731807.7995464223
274339.23752566346,38178.0080656347,189674.2066614805,9.089942073987297,8767.176042404237,925643.498555308
242655.8899736409,225902.9711948604,162082.37461584012,0.08218233115188378,5633.643028325293,713323.7363832498
257463.33079632794,104479.86816867965,189203.7625088865,19.263005252524664,13887.618071157063,912642.6505995481
276381.83937537344,78019.31709454145,114522.5325224577,12.06406094604858,8529.41687132099,770322.3547670873
340090.12629569776,88761.40426525085,13169.096666393754,18.521263530957324,8618.130227161317,978115.3273008539
51614.09556632673,270444.58534365235,170920.315552087,7.454824493906845,9731.731097418144,860241.0198423902
310199.4797484685,187455.45572002884,118008.90738770817,17.71998552988176,6484.690160729614,1090991.1281655638
112593.22232401212,200168.24580190054,174214.6555266737,16.747450714284838,5566.022041653379,803948.4261089254
93804.72501993293,76880.25266645581,60428.32496873349,20.184464869104794,11844.9033438488,670622.3845289497
237533.64384675978,117589.48407815589,172121.32559916883,6.823257066502553,11603.734418233487,979863.9480680607
56370.756312707104,245987.66123328995,44114.5185668643,24.27218387483917,9242.228367523605,945876.6348312846
356424.19398455304,111949.94056684009,60013.55835801877,13.15186010830308,10359.581948463854,1163927.0382366548
258354.6093794821,246605.43789332488,33244.83219060833,7.929079220718021,9435.646019200483,906369.297432976
294898.2161121828,71995.67231122397,32000.963136640814,11.508647083092786,7409.690106663732,786627.065929432
26129.098544106397,223727.04738953014,25286.284550647146,22.745824937886177,12479.507719812576,880195.1757975058
245884.11418911614,48291.130991309656,109330.70659149662,15.094191537562493,3045.7692289883616,379040.04110428237
231578.3731098297,249379.8302236861,136750.20566582243,16.11760528370925,12067.86224927074,1148256.3079977245
80404.66477499464,206722.92392046613,46243.41882314888,21.556711046858084,4363.107528907343,783221.1579377276
78166.79574741378,287835.57278426783,183415.32556572076,2.9843369893219425,2352.662805321317,567103.5054165246
284301.22093294613,23413.803726129077,24396.515906888064,7.982796224651192,14163.099761038271,814159.3675736304
141131.24202511302,52579.2639398892,26268.981776574783,18.86410108432,9548.920645417467,804591.732884349
282948.7123020915,22773.266185642362,177354.46866200393,18.26142668665377,9645.717961626657,909676.4844856608
230665.63489275338,19773.82754653875,140224.7617934626,24.651237271634727,13804.42266414523,1200942.844742039
167801.21816679495,256125.0391842573,40642.75744752484,10.676392733662087,4063.56859687225,744208.9998475246
371550.3460533147,194956.14491822332,197156.35999975455,1.6021414047109688,8142.360413593209,1006664.2080367713
339834.5988268322,198472.72515316406,11416.813833184471,16.642604266816353,14991.25181877575,1301469.3913564233
155811.07533960696,122196.38903927487,26159.424491921196,17.64062100397737,6305.218598580284,884354.8979623188
36564.756243635406,30189.908829321546,60000.9236221353,15.608468283739382,13693.859867970494,762517.6794948926
135811.86789621704,137888.35530442864,148233.08885979635,14.25560881752492,10671.762690547197,1009543.7333631462
171310.55912883277,59849.62288345235,144376.23652925738,6.947513605666525,10022.060313773838,679443.5649466437
287884.35557151766,281359.643717357,160470.20178189743,8.190090983701342,2972.3655228227344,795166.6887984714
398236.22317292664,265385.3221874747,111306.26154050117,23.583240431885503,11784.69990334442,1268782.6956468986
155247.64897263463,100761.96672423242,121914.19558796509,16.50625146680444,2103.0784681934706,515545.3986747708
309768.16923846485,19938.355709098836,72295.6388105734,10.255177156899014,3417.3136718279707,376277.4363788789
245407.22829364403,20963.81082196767,79904.44258531855,18.272186438777567,12306.029941619827,1100615.4547654998
282846.6835060673,165719.05838776196,23822.566527936924,11.913452962565815,7887.630440324154,894259.1190007356
77428.43189227048,249599.12789187307,28132.101656244624,13.186327542869556,8165.549396733105,969852.2763855304
171572.9912359395,112561.92195745408,140941.88449438172,22.755555026799797,8604.988892941297,878662.9077418563
111525.2411349773,202371.85714253518,9843.17252034363,21.55458161077336,3609.802911974729,620102.2305627478
150513.2853383635,259525.04544798876,93241.3295826895,4.17338612619197,4307.123952840623,652813.6999993748
214988.6985956208,196323.50022298278,134121.70509830664,16.26302524134552,13577.48976493776,1075177.7626102595
273317.3290623472,16746.95465148686,99078.79699423868,23.42467843088162,8360.164128810453,1001192.0700241495
60245.22432158925,172075.09601525584,18441.426291650794,20.815658748936333,8563.273372283877,794266.6613144246
69740.08125235068,64832.123860741405,154631.05122924782,9.428210368573636,3403.9820074195686,416043.8827463003
142352.63045795704,243018.19774637953,97823.0160560601,12.419844458366114,12142.491808412542,1213223.166608251
271394.4479331726,132526.14147450958,62057.29530300698,18.754244737643706,11353.53512083868,834028.6914438612
341672.3656028744,140171.8689439051,38157.04223798451,23.057104093507153,3799.4288367068725,877821.7762208782
230237.7910227511,101614.16204114175,124835.17085666281,14.71643677679689,8300.842051608572,896764.7731221952
344691.9452593118,80423.28610506453,185212.28835817077,8.498625953700445,13477.055822363021,936685.4198018551
166238.36828478923,60587.02399124987,56552.89230082737,11.853107575202806,2333.483458982666,425704.23264968675
140379.4009049843,131187.5782746855,175545.9404158639,21.69900901721703,9605.313803748495,1086883.7641764914
154620.57672483783,168211.04460355183,134379.38024862768,13.81932933167587,9681.190649873975,1089116.270284674
85011.09509793765,271767.76890330226,8566.464094708896,10.30795086632265,1969.7743755364613,686756.8599387347
335062.80111071834,129554.684085434,170641.70956264736,11.185099026330539,10834.464219755515,922633.827786932
148694.92144744413,106699.68250657113,82236.04757173675,4.857421776598459,2082.747396983709,589132.8486024273
229900.6286117478,248179.81804460168,169740.09508479905,17.033082496933243,4597.22551804952,1011055.8403232588
239849.55788135654,213414.67919216809,43801.31100547898,9.030447039416673,13887.554514710835,1058866.2692839624
218182.56257098628,47713.498098725366,106121.53496454436,8.377709696500274,11023.847858871157,575769.27989609
21021.464538241864,216589.792717378,44981.540062049964,20.20025396660319,5989.729130086516,721176.3049427992
395571.2593274716,286092.59582410427,100418.80742905501,14.445368792180876,6327.38804821653,1202302.469188942
364029.7987514118,156704.4271117506,184788.34488648362,13.678659167092183,1134.0094969697661,762901.0529385407
98901.6272546033,154816.93753780524,103586.6647867545,4.844808509077023,1506.018921176104,469181.9801546335
131145.97686112142,221218.8135801788,198631.19868247042,19.498460329196583,13363.164772777392,1154538.1091844162
217603.85816754372,71959.2444473906,57824.052244773564,22.365455829426388,2556.447575962664,734026.9114347255
362726.3216110548,119596.14325395816,122596.32275938954,12.059517559674063,11782.268430091653,990697.1154267708
393779.73626645486,105322.55742783041,193539.6770765339,23.807425083784675,2280.781178438193,1051486.636904446
117865.98437855157,298826.7215965776,152170.16090206106,13.706193660382512,8970.694730032683,1147824.0122116413
234456.43631141703,61061.19014101994,139920.1359920019,5.209117966366422,3767.3213004680165,359423.96609463927
326648.09997212805,64577.00785531559,149859.0027735824,0.9818984346788878,14321.832957595307,823691.178260294
169860.62050205443,146358.43623117713,69415.22766830961,17.949165445009804,14646.604302389727,1114521.7098414348
297807.7536209317,93178.89105314187,61689.71140465081,10.233874217839187,6017.754761626019,833657.9291905718
81206.22548310165,263143.04375543294,33211.50680059896,21.579275299908527,12501.613051274797,994926.1564612542
248265.45577676417,139395.72193660052,122656.10414540037,18.753952328280505,5000.969962073509,862062.744017275
349028.49415524054,210195.65246098227,184869.14871863322,6.092757892400908,11489.012117339667,804493.0832213133
393738.2114973511,248187.80964313875,154164.89710543607,7.557465937746649,3472.129791051898,835999.3886997495
50159.000343645974,92533.10057906571,197279.07539170352,2.1734941988344776,9953.866421445435,774759.0358278708
182771.96438636072,223830.20653929614,198404.57580942457,17.98834551500385,14383.696283067204,1192174.2626840544
97726.28662764253,128742.69335976857,89643.46826347915,20.465995627718033,3559.962944650045,483023.29342012637
191241.8663971192,87538.03274803121,105772.53319244995,12.017773919572692,3300.189461645213,671733.0374925307
228150.15759896452,268681.01260180445,165689.54380084635,15.406608275598868,7246.124519623151,999908.2483632694
55464.14994053189,176034.91105436345,154284.27883383876,4.845967082885316,14422.63586108682,875101.5110271282
132807.0946826582,156454.51345827652,156111.03458411148,24.15534001915974,7229.724085282148,975025.7661094023
372482.01125781605,66471.85550884805,113726.44367998399,7.948031537783276,3934.9706708293584,687909.9258566827
236221.41794347423,271967.5769542189,119442.9370700811,18.4539313002044,1397.6075190516447,785506.6237241228
193816.55905897255,196784.95759349328,169471.00261005154,13.856352600882637,6086.411790128512,684464.2382579172
306339.8765032835,285072.7435915005,189007.04486984943,14.472536862099991,11307.549068370094,1218313.3676733396
301907.61769997416,27633.297792498837,156567.35697113886,24.422395162780326,5023.485066881232,957908.4365359998
38460.03248082214,48238.03039153449,155436.03155128323,24.02413611989743,7299.21275168673,659135.8631100479
289305.0102682435,265045.9077402696,35883.60795092467,6.533642058032233,3596.185495697392,669777.994490539
338912.4721659318,143752.78690099105,171863.42990800354,15.9375755397541,10876.979172419258,1128365.9565398947
83056.39599864247,148088.73537302163,189304.00053856976,4.402779694962112,7162.11056644291,794603.7760542629
316779.2164399838,78635.125295307,58140.702196806335,18.88917283408941,2303.909098572059,895592.8888716305
128883.91435705873,154201.85785102873,42335.46582969266,14.967248810984698,5636.941260437375,581587.6000449855
136458.50626523176,139979.05609626113,37158.68121060637,23.044532081477342,11123.629993841592,1024052.9844472872
272799.35683287954,220444.31286012015,9393.451733319438,17.235779962413922,10372.977841554974,1053023.3446946705
62329.025210931984,196113.06599014884,84268.11555252725,12.090867695028948,11689.389340563073,884237.2293030444
272651.53054525185,242710.78342065122,39908.421505937826,7.311846562859683,13710.29694158347,1017387.6531094221
357385.5812169646,238183.95763622713,29814.055766131794,4.101550985640593,8279.425475892198,823160.38414718
284598.2819294544,135132.53146779392,147191.14692368542,6.361260463515012,2929.0166681892097,749804.2009645232
187324.59313285546,100922.97427136145,153593.52970065142,20.435255409885038,7840.552580889721,786675.4994338028
186521.46606334538,108136.10183149653,141801.12995760367,23.383708006354794,1057.998949188094,752333.0794737011
310736.5161909365,297133.0941226604,134843.2504827057,21.237158021427362,8533.447773945394,1384612.2654885328
234943.96046583547,131631.15095405365,105928.13519650372,20.59498788542421,13937.830989366505,1112209.8080585587
52263.582012890685,230307.92583111717,16952.418110422368,7.87673279443937,14766.992495006067,925116.1491102496
241415.01338733378,38581.49567572724,195717.26077248782,15.990458778748765,14636.828973395941,1136442.3450204718
329640.60709949565,137426.03406666324,197248.01461620216,14.149037935182275,4056.028879082383,762787.1486282002
148085.2257100918,108728.45021101853,177506.03281169198,19.758408835872515,10565.818389521923,835323.4672975617
372479.100238648,60660.77578363877,153608.92497540236,16.69752115431186,5138.375421006619,756928.3027981867
305272.4601304038,21803.95785166291,154363.5235999316,0.49030611724815154,5139.349040317983,711876.8564709283
238144.25355698648,86805.35116283587,121223.51456511092,15.350581095643781,6593.746601183999,736633.7046423892
305624.715741309,241096.6705102118,26915.245548772724,1.6617584447728735,10180.494554436274,861729.866916261
50076.605080517984,99785.14451476534,165270.37878632985,16.45851757816275,2941.8218871285626,507851.5901413653
346567.8487586323,263809.9944132756,137081.83656799805,8.23750436348977,9166.278597551125,956072.2084108093
332171.563016212,179971.5911217475,20244.86361986046,18.818045215997987,12886.010825995229,1101002.7007560153
365751.2306518794,244349.6716993319,123398.85149900163,15.85292797514355,9894.598680245284,1274583.8557710825
68879.8550535644,299818.3387748483,41514.33664750866,13.7992259694808,8135.123477470835,888973.9465165832
51076.43309571438,197560.52084470444,113555.84778603328,20.70377629831045,5223.388112482737,834222.6287846614
72597.91765700412,112150.68819641488,53664.56790797776,12.089986242276114,3466.7514776695616,451409.91369625094
171763.90983906406,103356.96643605219,129488.10382117229,22.27511993013529,3179.230550631794,818751.3037092173
181236.6072107769,292215.97840620804,156350.6404187993,20.973460841361454,6839.9460389194255,1103705.6717270091
233642.98391774413,218651.73624006388,14685.206757653683,1.4423808391160864,10725.127955196825,644336.177942716
66452.54886035192,158213.3424884733,19317.83322047844,22.372180986188294,7063.108078007597,831140.3719474712
96531.81052492093,76011.70645539815,199573.66362846646,15.517270143457596,10212.521117028757,696060.8621738316
328424.8523479282,154620.2409072646,138276.37754812159,24.125503678019875,14679.115808234774,1398931.3854427652
197835.27814156478,232209.8777722229,65270.65426861562,18.291372845755486,14265.703510396992,1147890.8167599258
327016.51960377186,292794.278175968,51387.71648318951,19.706525562001914,5466.508852204613,978553.5134294257
22822.02384695295,206750.7980973114,86666.74528009772,13.465832724617991,7105.936790035077,754691.5181314228
229605.2358733141,22021.192650774225,189438.43689334008,24.121330990716036,2700.2586956484356,651247.0219119568
374134.2162691377,147574.6303980579,139445.333120719,17.598276668913194,6097.3946606799,1015780.7597474124
241226.67447543063,250888.005862817,198772.70580195176,10.482014766865419,12131.638010471957,935193.8854665362
98316.37642920417,160497.47480876147,112327.52115483006,1.7249586847818632,12820.775110190341,748039.1595330025
292747.87366623187,113070.61266981643,87391.89837566076,24.447123419308397,1767.5597971432655,868116.4650787357
164014.62288558873,260414.90599390797,44988.82615942373,22.045366119961866,8614.711431370979,931287.3673858261
273985.8999585947,179613.6874211041,109967.48660635801,15.914371687727066,10803.534360530397,935278.8756886949
31141.494699633084,158751.5063711819,130565.62906407767,13.797571610906564,9819.308573685224,676657.8056417049
261642.13655351533,153592.0091589119,105470.74936472351,15.234369976349473,10698.38805207384,863344.4436907113
32235.21527641112,209225.80527881783,31137.824028889532,21.878422618036634,14688.247227153097,1049730.7323978362
303016.64895387104,144755.58677011658,37768.12063016511,23.10032053999972,2581.1034715135756,791175.4542337575
199706.94085061294,176629.15215039157,158749.06988447183,7.2790501720788825,11076.22814405314,786434.7153743487
66266.6550797604,97226.91369267729,46713.586578985705,7.595672356490129,12737.192132186992,696123.3158358266
226201.65179963227,63981.628866043684,25536.06851473883,1.2189596740775133,12271.643272145875,512069.4775157401
45374.288425501785,248715.18785577608,36930.0899203131,24.758888181467746,9350.107889028388,1006394.7650876159
268278.6511141554,105971.30403910998,180251.29119835753,24.13166276543885,11409.626959245326,1253115.1327976445
398512.80439977365,50814.40885975469,126572.82583778581,19.655934085802766,3144.0979233501566,1059250.1021643793
312370.9880881057,67514.67906738262,155534.24822692663,11.084153636271878,9764.943461586246,773481.8626853875
238034.1631903533,132608.67194079875,49695.35204441762,14.247401510482044,6543.7507253164995,682880.7278820268
59001.39850010243,96346.66230955273,127666.25329848244,19.353727052360075,11025.627318726907,703709.9548189964
285936.9484137076,213098.57740155837,42786.37728914713,5.539264133116087,12616.33619194979,1114107.0592477294
271243.7895846138,114721.74944706913,106535.18351695749,5.463712067723867,7941.102795242846,897162.8007841588
38656.909636655,181967.25601997192,19275.54327624661,14.045049815809426,1477.758494888306,662537.9866618911
321073.73470094445,62626.51129687823,105822.98576883134,16.943728845186502,6145.541277255672,752868.7584874402
217112.30453839197,53926.76548555924,49614.22695283345,12.776552485349695,8387.564779617804,874372.5439992788
181829.72379596927,273298.5593918024,48140.41337182348,7.542660985536798,2022.8187677830667,619618.0132791353
319511.1259685569,261407.06245361897,101796.62604389335,9.725555045606171,2327.9707559176313,633190.2693822787
176396.3048193581,270854.242887783,116652.79967903992,14.682822321212505,4171.381939935046,663444.0483084974
202789.98469195835,155627.81889832,141869.28279146782,1.4860141097499613,13027.551431390053,869006.2616666402
89018.96021605335,35074.56114475842,64334.33038378406,24.415920460688962,9861.801182211893,657525.9329091464
142101.1818124429,103403.34962517532,61222.23508186402,24.288349286835835,11273.574655875374,1046118.1901777193
341302.5386937761,266199.5683646806,21390.162902719814,21.075017390591988,11824.534448016157,1350234.5886466915
91023.42459215183,135413.68906902167,66917.8102705128,9.155160806157667,10168.989246721789,879076.4214670276
178570.60314327077,108157.20258554933,72478.03088788131,16.69137827376825,9427.50556751748,785211.2368024983
395833.11281021376,99216.61081482934,101213.3774889479,16.074748017622447,8550.28285418777,883014.2247706326
109907.92844809736,171591.39056250735,86148.479937534,10.219703658815188,11604.09673656926,743070.5678896885
368396.286516755,143899.00504372205,141072.30060119083,22.02504204008991,9363.300372172605,1124104.9645235713
368991.03776614054,121843.53970611653,93292.75861985993,13.81956946903736,7949.928434245242,855869.9836154202
54692.61003721669,135567.41404480947,168919.37000416225,0.9444772989058187,11584.349410180279,622584.1337290895
196188.0354564961,90999.43915603985,108502.3607041841,7.451464998273444,4585.234498414097,674424.8056231046
210842.2074226591,69669.5069848401,119605.45394680309,18.59317875661585,1392.0801328049638,606567.4855051314
139194.20101980842,72526.77400542665,140946.9175615528,21.360302713771663,13514.08424860251,899022.8757718612
37989.024150340054,25928.157406301932,136659.66736248072,15.30311339504511,14575.173653414377,797433.5514641631
111840.54215325117,284497.1155220383,187155.82404763633,16.450570423114883,10582.403485631157,939840.3729336686
56301.26379103715,287603.63459543267,149399.6853284325,19.599920655205423,12055.946627196045,1089010.2580558374
110534.96417071647,44322.48704349336,191300.99855422732,10.580206581441118,1580.7251255099202,569759.0441601891
326960.6127902593,36036.70653454462,71687.67004993168,3.4634243989157154,3110.089501480316,412567.00577841763
360091.7493966844,133635.98409868334,194722.9764861639,7.3497499845787795,13229.345622221612,954220.5011470946
36424.69899026578,232724.18492524754,121798.18388902298,12.275499383724183,6937.814573030409,719964.5772093302
134739.79777983323,250420.2512035602,65431.69945899268,17.740618930999222,1444.6277122315478,937474.8542499966
392621.2354658293,21096.064070218577,31880.084968902534,9.240634970826514,3613.4250063560394,597008.0257597084
225011.8325704194,95741.17756130981,105916.2950519578,5.91137324361157,8961.095731936766,571553.7103462713
257997.5574497454,167562.27965763747,192714.95980465936,10.530270624885244,8256.589848549418,951722.7252762995
22107.255194623725,53502.25252796458,169096.99379658388,20.153298961274935,4227.884412513229,650609.6403711269
204265.5885081725,291447.1066401239,150603.33792613307,15.665802419553875,14621.089995849006,1378895.4079147377
395564.84315650724,86619.02193378798,15616.153428328842,11.919994968522301,11508.045475970821,974061.7232188713
162570.50044346327,166441.11286723678,155852.20586161801,6.79499330735798,10938.781583237474,699162.0391592669
56874.500282767265,46251.31290978972,139112.96196859924,6.560181611871799,9451.79306526851,414615.034146722
195525.3293960104,111588.20927005538,168320.54978488054,6.058187017786082,11805.131298808308,772979.092471738
385941.69707705814,50086.708289205264,25452.928517296466,14.841743298209575,2691.9318991033033,806582.2984918647
149895.63315470624,274876.3467497724,81816.62856206398,3.074373227621685,13713.636118247088,835315.0031266339
323590.638621705,285710.55033953686,70746.17341598241,20.178715212254655,12255.42254931531,1318673.9034842022
323561.6058609635,169276.35276522208,155578.84087843064,12.003572066193533,14193.166180316626,1070460.4110385322
99134.35276079593,114706.68865314253,153183.42580921148,24.011961693041908,2409.3805113800936,755756.2053743706
188479.72668446047,107195.10355535932,102503.65416676528,6.07725314720223,1059.9624336434913,589367.1966483262
291928.48455863586,278248.2743226801,75924.397152613,16.925697455996218,12016.782841341996,1215886.1951819938
175997.51845729258,191511.38424419938,25153.727540543987,9.42788765985864,14798.870760945949,887066.9395905267
92582.64304076003,131733.87484059244,34577.025619959124,24.529543841933894,11325.806715593339,988243.0863509098
387647.836586439,234891.19871280168,7039.99832541213,15.748118303927036,14022.030630129791,1449891.4319241603
267285.1392609915,167557.5289464353,156048.41393740592,17.186495398562588,7103.577654045706,906291.3928804685
348874.74357870175,77122.06505498537,184490.80500466735,3.5368941554190654,4045.602665944064,667333.6242046201
29592.095963864598,82969.91834484824,11498.800174702532,9.076041745533342,13657.476694383802,763428.1558482515
121424.2096206312,93432.96496890574,160066.47554611348,17.862656278952493,1053.1261620807488,679096.4108981118
210787.01812416228,19562.164463095323,58848.22320904248,8.294588366662637,9133.527914777223,694215.311949658
45630.48134941966,87906.84940350708,105395.27531747945,19.397734774026716,10634.432023010795,833808.3893703892
397352.6392160209,189229.2401549987,140164.24836109174,18.303443989942195,1675.02978090006,1068622.2463714147
109855.71055525097,229714.6026176467,70325.40010406787,2.390116195043407,13774.408321570172,943598.6635490019
162231.02929127024,47327.716046410336,196566.5502434876,3.0613294329450422,13818.158402354784,695326.6636028369
101324.52766517158,292090.00010294985,197192.41324415765,3.12356185873742,14399.521661925442,1024987.0220785309
60069.42912007131,154293.653299412,136048.5245086698,0.8093421930484151,12413.402610971982,705579.880342372
108342.31852960959,32738.989464621638,196826.1622762207,8.180939011028324,7490.242233827535,529526.3350083509
134231.8514912178,282893.25319640164,27947.126035053887,16.974292170068882,8609.772915178299,747008.5751354586
261088.06180178688,92426.70244363499,7354.002874547259,12.468804331019797,11734.343485576584,941867.1934490176
126869.21695210523,103268.10504451949,171027.27093960156,3.3638499553262062,8169.530094144254,547949.228402153
157665.16917109897,145913.60526315286,140028.8802794598,13.827509329730372,9491.12702382439,818020.7151919091
22258.280614941334,107446.10445514982,65843.48187396122,22.57853969182414,12866.814641035526,926330.4451649317
158973.26785239854,65638.2643621284,107301.7498684538,0.9888653397243458,2584.156277492294,255112.84482843094
222876.67304535196,51231.70899760233,82684.40663436438,10.534478708411518,13742.072352067138,891768.4809813327
81566.01807920175,160260.23738325012,93433.80866753777,4.298699976620501,4470.888622026539,625854.4318981364
247024.5811769425,35101.06973722119,116143.32433424411,0.8947562461815967,1328.3565546556088,369806.69185969146
131397.93807832815,217302.73753375775,105730.39755289778,1.0980492552447818,1340.0873612121086,573861.657438747
260179.1880246566,112437.5869575635,124843.86766599835,13.283561763377769,13477.661343407046,931578.299818357
29954.709995320634,297897.8881266315,69804.68951773865,13.078041885845268,11096.176410635557,969488.1964873245
357285.51497775444,32913.21880865771,114635.43513884359,7.085316520989507,13239.011765467481,876747.9681368717
26125.079560882088,28842.951222570344,173304.29677695574,16.711404298129153,8382.803757727022,434113.1461618189
68244.05179366532,86765.57560599387,75494.90594234117,6.903234524567675,8941.864617514477,674514.3879276025
315321.73539682885,115209.16798302312,59796.20518958007,8.137838711259773,2994.481078305045,616669.5909812469
37440.18823682483,246775.30166324147,100327.64516530785,0.04862651915153171,14329.866755173698,826525.9067246543
290179.5035662938,251457.04734693683,67551.82310308449,2.9994628629818414,6324.740609279601,756838.3808481839
